Date,Price,Earnings,Real Price,Real Earnings,Real Scaled Earnings,CAPE,TR CAPE
1957.05,46.78,3.41," 52,242.56 ",39.05," 3,811.91 ",16.60,20.66
1957.06,47.55,3.42," 53,073.93 ",38.99," 3,817.30 ",16.73,20.81
1957.07,48.51,3.44," 53,923.50 ",38.90," 3,820.19 ",16.87,20.96
1957.08,45.84,3.45," 51,117.65 ",39.09," 3,850.92 ",15.87,19.70
1957.09,43.98,3.47," 49,207.06 ",39.28," 3,882.41 ",15.16,18.81
1957.1,41.24,3.44," 46,306.44 ",38.90," 3,858.87 ",14.15,17.55
1957.11,40.35,3.40," 45,313.54 ",38.39," 3,821.98 ",13.74,17.04
1957.12,40.33,3.37," 45,458.59 ",38.01," 3,798.55 ",13.67,16.95
1958.01,41.12,3.29," 46,191.27 ",36.89," 3,699.49 ",13.79,17.09
1958.02,41.26,3.22," 46,514.85 ",36.03," 3,626.34 ",13.78,17.09
1958.03,42.11,3.14," 47,308.56 ",34.93," 3,527.64 ",13.93,17.26
1958.04,42.34,3.07," 47,566.26 ",34.03," 3,448.95 ",13.91,17.24
1958.05,43.70,3.00," 49,257.34 ",33.25," 3,381.51 ",14.32,17.74
1958.06,44.75,2.93," 50,603.37 ",32.48," 3,313.25 ",14.64,18.12
1958.07,45.98,2.91," 51,977.43 ",32.18," 3,293.33 ",14.96,18.51
1958.08,47.70,2.90," 54,271.89 ",32.11," 3,295.76 ",15.54,19.23
1958.09,48.96,2.88," 55,869.52 ",31.92," 3,286.44 ",15.93,19.70
1958.1,50.95,2.88," 58,305.50 ",31.96," 3,299.59 ",16.56,20.46
1958.11,52.50,2.89," 60,037.78 ",31.89," 3,301.13 ",16.99,20.97
1958.12,53.49,2.89," 61,548.93 ",32.03," 3,325.41 ",17.36,21.40
1959.01,55.62,2.96," 63,947.02 ",32.73," 3,406.98 ",17.98,22.14
1959.02,54.77,3.04," 63,357.18 ",33.66," 3,512.78 ",17.76,21.84
1959.03,56.16,3.11," 65,135.74 ",34.47," 3,607.05 ",18.20,22.36
1959.04,57.10,3.21," 66,168.73 ",35.42," 3,715.96 ",18.43,22.61
1959.05,57.96,3.30," 67,337.53 ",36.49," 3,837.79 ",18.69,22.89
1959.06,57.46,3.40," 66,699.94 ",37.43," 3,946.74 ",18.45,22.56
1959.07,59.74,3.41," 69,282.29 ",37.41," 3,954.68 ",19.09,23.31
1959.08,59.40,3.42," 69,062.26 ",37.52," 3,976.31 ",18.96,23.11
1959.09,57.05,3.43," 66,278.39 ",37.50," 3,984.84 ",18.12,22.07
1959.1,57.00,3.42," 66,170.34 ",37.23," 3,966.35 ",18.02,21.91
1959.11,57.23,3.40," 66,613.74 ",37.08," 3,961.36 ",18.07,21.95
1959.12,59.06,3.39," 68,921.30 ",36.94," 3,956.03 ",18.62,22.59
1960.01,58.03,3.39," 68,132.59 ",37.06," 3,980.17 ",18.34,22.22
1960.02,55.78,3.39," 65,453.71 ",36.94," 3,977.91 ",17.55,21.23
1960.03,55.02,3.39," 64,751.61 ",36.94," 3,989.60 ",17.29,20.90
1960.04,55.73,3.35," 65,554.81 ",36.34," 3,936.66 ",17.43,21.06
1960.05,55.22,3.30," 65,145.72 ",35.87," 3,897.10 ",17.26,20.83
1960.06,57.26,3.26," 67,515.25 ",35.28," 3,843.87 ",17.82,21.49
1960.07,55.84,3.26," 66,032.53 ",35.32," 3,858.99 ",17.38,20.94
1960.08,56.51,3.27," 67,016.99 ",35.35," 3,874.05 ",17.58,21.17
1960.09,54.81,3.27," 65,193.62 ",35.39," 3,889.49 ",17.05,20.51
1960.1,53.73,3.27," 63,672.08 ",35.15," 3,875.07 ",16.61,19.96
1960.11,55.47,3.27," 65,926.62 ",35.15," 3,886.43 ",17.15,20.59
1960.12,56.80,3.27," 67,700.47 ",35.15," 3,897.54 ",17.56,21.07
1961.01,59.72,3.21," 71,374.20 ",34.51," 3,836.42 ",18.47,22.14
1961.02,62.17,3.15," 74,495.86 ",33.86," 3,774.52 ",19.23,23.03
1961.03,64.12,3.09," 77,026.18 ",33.22," 3,711.96 ",19.84,23.73
1961.04,65.83,3.07," 79,274.58 ",33.00," 3,696.99 ",20.38,24.35
1961.05,66.50,3.05," 80,276.10 ",32.79," 3,681.84 ",20.60,24.58
1961.06,65.62,3.03," 79,408.96 ",32.57," 3,666.70 ",20.33,24.24
1961.07,65.44,3.04," 78,858.20 ",32.43," 3,659.33 ",20.15,24.00
1961.08,67.79,3.04," 82,160.08 ",32.61," 3,688.45 ",20.94,24.93
1961.09,67.26,3.05," 81,443.30 ",32.57," 3,693.16 ",20.71,24.63
1961.1,68.00,3.10," 82,539.14 ",33.07," 3,758.77 ",20.92,24.87
1961.11,71.08,3.14," 86,479.98 ",33.56," 3,824.35 ",21.86,25.96
1961.12,71.74,3.19," 87,487.78 ",34.06," 3,890.24 ",22.04,26.16
1962.01,69.07,3.25," 84,437.64 ",34.70," 3,973.10 ",21.20,25.14
1962.02,70.22,3.31," 85,764.77 ",35.23," 4,042.74 ",21.45,25.43
1962.03,70.29,3.37," 86,057.90 ",35.86," 4,125.98 ",21.44,25.40
1962.04,68.05,3.40," 83,247.65 ",36.10," 4,163.40 ",20.66,24.46
1962.05,62.99,3.44," 77,266.93 ",36.45," 4,215.60 ",19.09,22.59
1962.06,55.63,3.47," 68,449.33 ",36.81," 4,269.62 ",16.83,19.92
1962.07,56.97,3.49," 70,077.98 ",36.90," 4,293.00 ",17.14,20.29
1962.08,58.52,3.51," 72,197.15 ",37.11," 4,330.35 ",17.57,20.80
1962.09,58.00,3.53," 71,533.37 ",37.20," 4,353.67 ",17.32,20.50
1962.1,56.17,3.58," 69,491.86 ",37.69," 4,424.95 ",16.74,19.82
1962.11,60.04,3.62," 74,497.59 ",38.18," 4,495.83 ",17.85,21.13
1962.12,62.64,3.67," 77,943.91 ",38.67," 4,566.64 ",18.59,22.00
1963.01,65.06,3.68," 81,176.71 ",38.81," 4,595.77 ",19.26,22.79
1963.02,65.92,3.70," 82,472.61 ",38.95," 4,624.91 ",19.47,23.03
1963.03,65.67,3.71," 82,113.88 ",38.97," 4,638.99 ",19.29,22.81
1963.04,68.76,3.75," 86,203.39 ",39.42," 4,705.49 ",20.15,23.82
1963.05,70.14,3.80," 88,161.57 ",39.88," 4,772.18 ",20.51,24.23
1963.06,70.11,3.84," 88,065.56 ",40.20," 4,823.45 ",20.38,24.08
1963.07,69.07,3.88," 86,706.49 ",40.49," 4,870.73 ",19.97,23.58
1963.08,70.98,3.92," 89,335.04 ",40.90," 4,933.69 ",20.47,24.16
1963.09,72.85,3.96," 91,920.40 ",41.32," 4,996.63 ",20.96,24.73
1963.1,73.03,3.98," 92,082.41 ",41.39," 5,018.32 ",20.89,24.63
1963.11,72.62,4.00," 91,802.56 ",41.60," 5,056.60 ",20.72,24.42
1963.12,74.17,4.02," 93,697.97 ",41.67," 5,078.41 ",21.04,24.79
1964.01,76.45,4.07," 96,820.04 ",42.23," 5,158.67 ",21.63,25.47
1964.02,77.39,4.13," 98,254.65 ",42.78," 5,239.24 ",21.83,25.70
1964.03,78.80,4.18," 100,291.31 ",43.33," 5,320.02 ",22.17,26.08
1964.04,79.94,4.23," 101,991.11 ",43.85," 5,396.83 ",22.42,26.37
1964.05,80.72,4.28," 103,237.54 ",44.37," 5,473.94 ",22.57,26.54
1964.06,80.24,4.33," 102,545.44 ",44.74," 5,533.67 ",22.30,26.20
1964.07,83.22,4.38," 106,266.63 ",45.08," 5,588.73 ",22.98,26.99
1964.08,82.00,4.42," 105,304.89 ",45.71," 5,680.47 ",22.65,26.58
1964.09,83.41,4.47," 107,031.48 ",46.04," 5,735.89 ",22.89,26.85
1964.1,84.85,4.50," 109,142.34 ",46.32," 5,784.05 ",23.21,27.21
1964.11,85.44,4.52," 109,813.99 ",46.44," 5,813.73 ",23.23,27.21
1964.12,83.96,4.55," 108,179.54 ",46.72," 5,862.52 ",22.75,26.65
1965.01,86.12,4.59," 111,232.85 ",47.16," 5,932.76 ",23.27,27.24
1965.02,86.75,4.64," 112,319.23 ",47.61," 6,003.31 ",23.37,27.34
1965.03,86.83,4.68," 112,337.89 ",47.90," 6,054.83 ",23.25,27.19
1965.04,87.97,4.73," 113,726.52 ",48.29," 6,119.19 ",23.42,27.37
1965.05,89.28,4.79," 115,699.10 ",48.83," 6,203.11 ",23.71,27.68
1965.06,85.04,4.84," 109,787.01 ",49.06," 6,248.46 ",22.39,26.12
1965.07,84.91,4.89," 109,901.76 ",49.54," 6,324.98 ",22.30,26.01
1965.08,86.49,4.93," 112,231.92 ",50.01," 6,401.63 ",22.67,26.42
1965.09,89.38,4.98," 116,269.71 ",50.48," 6,478.22 ",23.37,27.22
1965.1,91.39,5.05," 118,798.99 ",51.03," 6,564.56 ",23.78,27.67
1965.11,92.15,5.12," 120,079.40 ",51.74," 6,671.80 ",23.93,27.82
1965.12,91.73,5.19," 119,450.66 ",52.28," 6,758.41 ",23.69,27.53
1966.01,93.32,5.24," 121,818.49 ",52.79," 6,840.22 ",24.06,27.92
1966.02,92.69,5.29," 120,538.23 ",52.96," 6,879.35 ",23.70,27.48
1966.03,88.88,5.34," 115,523.79 ",53.29," 6,940.79 ",22.61,26.20
1966.04,91.60,5.38," 118,623.01 ",53.36," 6,967.16 ",23.11,26.76
1966.05,86.78,5.42," 112,684.67 ",53.75," 7,037.92 ",21.85,25.28
1966.06,86.06,5.46," 111,710.12 ",53.98," 7,087.35 ",21.56,24.93
1966.07,85.84,5.48," 111,389.04 ",53.98," 7,106.72 ",21.38,24.71
1966.08,80.65,5.49," 104,322.68 ",53.81," 7,105.75 ",19.91,23.01
1966.09,77.81,5.51," 100,960.60 ",53.98," 7,149.38 ",19.16,22.14
1966.1,77.13,5.52," 99,779.77 ",53.78," 7,145.29 ",18.83,21.75
1966.11,80.99,5.54," 105,083.40 ",53.91," 7,183.75 ",19.71,22.77
1966.12,81.33,5.55," 105,834.87 ",54.04," 7,222.22 ",19.74,22.79
1967.01,84.45,5.52," 110,207.24 ",53.71," 7,199.25 ",20.43,23.59
1967.02,87.36,5.48," 114,319.08 ",53.39," 7,175.47 ",21.07,24.32
1967.03,89.42,5.45," 116,975.48 ",52.90," 7,129.46 ",21.44,24.74
1967.04,90.96,5.41," 118,945.74 ",52.36," 7,074.50 ",21.69,25.01
1967.05,92.59,5.37," 121,027.62 ",51.81," 7,019.31 ",21.95,25.30
1967.06,91.43,5.33," 119,467.40 ",51.27," 6,964.47 ",21.55,24.84
1967.07,93.01,5.32," 121,483.60 ",51.02," 6,948.64 ",21.80,25.12
1967.08,94.49,5.31," 123,364.42 ",50.78," 6,932.64 ",22.03,25.37
1967.09,95.81,5.30," 125,032.25 ",50.53," 6,916.51 ",22.22,25.58
1967.1,95.66,5.31," 124,782.67 ",50.47," 6,926.57 ",22.07,25.40
1967.11,92.66,5.32," 120,828.23 ",50.42," 6,937.26 ",21.26,24.46
1967.12,95.30,5.33," 124,220.57 ",50.37," 6,947.49 ",21.75,25.02
1968.01,95.04,5.37," 123,471.48 ",50.41," 6,972.12 ",21.51,24.74
1968.02,90.75,5.40," 117,870.75 ",50.61," 7,018.12 ",20.42,23.49
1968.03,89.09,5.44," 115,695.66 ",50.81," 7,064.59 ",19.93,22.92
1968.04,95.67,5.48," 124,199.30 ",51.06," 7,118.49 ",21.28,24.47
1968.05,97.87,5.53," 127,008.16 ",51.32," 7,172.09 ",21.63,24.87
1968.06,100.50,5.57," 129,990.95 ",51.42," 7,204.47 ",22.00,25.30
1968.07,100.30,5.60," 129,310.68 ",51.40," 7,219.74 ",21.75,25.01
1968.08,98.11,5.63," 126,449.03 ",51.53," 7,256.22 ",21.14,24.30
1968.09,101.30,5.66," 130,513.00 ",51.66," 7,292.24 ",21.68,24.92
1968.1,103.80,5.69," 133,301.15 ",51.67," 7,311.44 ",22.00,25.29
1968.11,105.40,5.73," 135,299.72 ",51.82," 7,351.20 ",22.20,25.51
1968.12,106.50,5.76," 136,654.14 ",51.98," 7,390.87 ",22.28,25.60
1969.01,102.00,5.78," 130,840.80 ",52.01," 7,414.31 ",21.19,24.36
1969.02,101.50,5.80," 129,800.51 ",51.90," 7,417.17 ",20.90,24.02
1969.03,99.30,5.82," 126,259.43 ",51.64," 7,400.10 ",20.20,23.22
1969.04,101.30,5.83," 128,420.47 ",51.42," 7,386.61 ",20.43,23.48
1969.05,104.60,5.83," 132,568.37 ",51.34," 7,393.07 ",20.97,24.11
1969.06,99.14,5.84," 125,290.62 ",51.11," 7,380.44 ",19.71,22.66
1969.07,94.71,5.86," 119,370.14 ",50.98," 7,381.60 ",18.68,21.48
1969.08,94.18,5.87," 118,388.87 ",50.85," 7,383.06 ",18.43,21.19
1969.09,94.51,5.89," 118,812.56 ",50.86," 7,404.57 ",18.40,21.16
1969.1,95.52,5.85," 119,766.98 ",50.27," 7,339.15 ",18.45,21.22
1969.11,96.21,5.82," 120,316.83 ",49.69," 7,274.12 ",18.44,21.22
1969.12,91.11,5.78," 113,662.07 ",49.11," 7,210.70 ",17.33,19.95
1970.01,90.31,5.73," 112,693.98 ",48.56," 7,150.22 ",17.09,19.68
1970.02,87.16,5.68," 108,518.36 ",47.88," 7,071.87 ",16.37,18.87
1970.03,88.65,5.63," 110,122.78 ",47.21," 6,993.70 ",16.53,19.06
1970.04,85.95,5.59," 106,262.76 ",46.54," 6,915.21 ",15.87,18.31
1970.05,76.06,5.56," 94,118.26 ",46.11," 6,875.94 ",13.98,16.15
1970.06,75.59,5.52," 93,380.75 ",45.57," 6,819.18 ",13.80,15.96
1970.07,75.72,5.47," 93,387.68 ",44.90," 6,742.20 ",13.73,15.89
1970.08,77.92,5.41," 96,428.52 ",44.46," 6,699.17 ",14.10,16.34
1970.09,82.58,5.36," 102,001.32 ",43.80," 6,620.57 ",14.84,17.22
1970.1,84.37,5.28," 104,008.27 ",42.96," 6,513.10 ",15.06,17.49
1970.11,84.28,5.21," 103,695.24 ",42.12," 6,406.11 ",14.95,17.37
1970.12,90.05,5.13," 110,558.02 ",41.29," 6,298.31 ",15.87,18.45
1971.01,93.49,5.16," 115,101.69 ",41.53," 6,352.82 ",16.46,19.15
1971.02,97.11,5.19," 119,578.16 ",41.67," 6,390.80 ",17.03,19.82
1971.03,99.60,5.22," 122,655.99 ",41.80," 6,428.36 ",17.40,20.26
1971.04,103.00,5.25," 126,844.75 ",41.97," 6,469.49 ",17.92,20.88
1971.05,101.60,5.29," 124,816.60 ",42.02," 6,494.73 ",17.56,20.46
1971.06,99.72,5.32," 121,916.79 ",41.98," 6,504.19 ",17.08,19.91
1971.07,99.00,5.36," 121,053.86 ",42.16," 6,549.96 ",16.89,19.69
1971.08,97.24,5.39," 118,924.80 ",42.35," 6,596.06 ",16.52,19.27
1971.09,99.40,5.43," 121,881.41 ",42.63," 6,658.11 ",16.86,19.67
1971.1,97.29,5.52," 119,316.80 ",43.23," 6,769.75 ",16.43,19.18
1971.11,92.78,5.61," 114,100.16 ",43.94," 6,899.14 ",15.64,18.27
1971.12,99.17,5.70," 121,678.15 ",44.43," 6,993.70 ",16.60,19.41
1972.01,103.30,5.74," 127,059.42 ",44.71," 7,056.13 ",17.26,20.18
1972.02,105.20,5.77," 129,082.96 ",44.78," 7,084.02 ",17.46,20.42
1972.03,107.70,5.81," 132,144.47 ",44.96," 7,128.68 ",17.81,20.82
1972.04,108.80,5.86," 133,485.61 ",45.26," 7,193.66 ",17.92,20.95
1972.05,107.70,5.92," 132,131.52 ",45.56," 7,258.85 ",17.66,20.65
1972.06,108.00,5.97," 132,494.94 ",45.86," 7,324.03 ",17.64,20.63
1972.07,107.20,6.03," 131,198.45 ",46.08," 7,375.84 ",17.40,20.35
1972.08,111.00,6.08," 135,838.73 ",46.40," 7,444.61 ",17.94,20.98
1972.09,109.40,6.14," 133,876.04 ",46.72," 7,513.70 ",17.61,20.60
1972.1,109.60,6.23," 133,801.62 ",47.20," 7,609.76 ",17.53,20.50
1972.11,115.10,6.33," 140,502.05 ",47.80," 7,722.94 ",18.34,21.44
1972.12,117.50,6.42," 143,413.91 ",48.39," 7,835.89 ",18.65,21.80
1973.01,118.40,6.55," 144,493.49 ",49.23," 7,989.45 ",18.71,21.87
1973.02,114.20,6.67," 138,712.73 ",49.83," 8,105.74 ",17.89,20.91
1973.03,112.40,6.80," 135,583.06 ",50.31," 8,202.53 ",17.41,20.35
1973.04,110.30,6.94," 132,452.57 ",51.01," 8,337.82 ",16.94,19.79
1973.05,107.20,7.09," 128,168.63 ",51.71," 8,472.84 ",16.31,19.06
1973.06,104.80,7.23," 124,767.38 ",52.40," 8,607.52 ",15.81,18.47
1973.07,105.80,7.38," 125,993.96 ",53.39," 8,792.58 ",15.89,18.57
1973.08,103.80,7.54," 121,736.68 ",53.53," 8,839.01 ",15.28,17.85
1973.09,105.60,7.69," 123,892.60 ",54.50," 9,022.10 ",15.48,18.08
1973.1,109.80,7.85," 128,010.60 ",55.12," 9,148.06 ",15.91,18.59
1973.11,102.00,8.00," 118,462.41 ",55.86," 9,295.04 ",14.65,17.12
1973.12,94.78,8.16," 109,687.34 ",56.58," 9,443.43 ",13.49,15.77
1974.01,96.11,8.23," 110,596.88 ",56.55," 9,466.69 ",13.53,15.82
1974.02,93.45,8.29," 106,492.74 ",56.29," 9,450.82 ",12.96,15.15
1974.03,97.44,8.36," 109,968.39 ",56.03," 9,434.89 ",13.31,15.57
1974.04,92.46,8.49," 104,237.35 ",56.64," 9,567.68 ",12.55,14.69
1974.05,89.67,8.61," 100,166.82 ",56.77," 9,621.61 ",12.00,14.05
1974.06,89.79,8.74," 99,805.24 ",57.14," 9,714.87 ",11.89,13.93
1974.07,79.31,8.86," 87,766.81 ",57.47," 9,808.42 ",10.39,12.19
1974.08,76.03,8.99," 83,451.78 ",57.58," 9,863.92 ",9.82,11.53
1974.09,68.12,9.11," 74,207.51 ",57.67," 9,924.11 ",8.68,10.21
1974.1,69.44,9.04," 75,228.31 ",56.65," 9,789.94 ",8.74,10.30
1974.11,71.74,8.96," 77,438.57 ",55.75," 9,675.32 ",8.95,10.55
1974.12,67.07,8.89," 72,160.97 ",54.87," 9,564.80 ",8.29,9.79
1975.01,72.56,8.74," 78,091.62 ",53.76," 9,409.88 ",8.92,10.55
1975.02,80.10,8.60," 85,874.19 ",52.45," 9,216.38 ",9.76,11.56
1975.03,83.78,8.45," 89,805.23 ",51.36," 9,057.70 ",10.16,12.04
1975.04,84.72,8.29," 90,797.27 ",50.18," 8,881.10 ",10.23,12.13
1975.05,90.10,8.12," 96,346.96 ",48.91," 8,686.55 ",10.82,12.84
1975.06,92.40,7.96," 98,397.20 ",47.57," 8,476.64 ",11.01,13.07
1975.07,92.49,7.89," 97,728.31 ",46.65," 8,340.38 ",10.90,12.95
1975.08,85.71,7.83," 90,723.60 ",46.17," 8,284.49 ",10.09,12.00
1975.09,84.67,7.76," 89,455.79 ",45.53," 8,198.62 ",9.92,11.81
1975.1,88.57,7.83," 93,388.86 ",45.67," 8,252.50 ",10.33,12.30
1975.11,90.07,7.89," 94,605.41 ",45.72," 8,290.79 ",10.44,12.44
1975.12,88.70,7.96," 93,151.64 ",45.94," 8,359.49 ",10.25,12.23
1976.01,96.86,8.19," 101,859.99 ",47.21," 8,616.28 ",11.19,13.34
1976.02,100.60,8.43," 105,735.78 ",48.38," 8,856.86 ",11.59,13.83
1976.03,101.10,8.66," 106,393.84 ",49.63," 9,113.46 ",11.63,13.88
1976.04,101.90,8.86," 107,177.91 ",50.57," 9,315.40 ",11.69,13.95
1976.05,101.20,9.05," 106,013.29 ",51.33," 9,483.93 ",11.53,13.76
1976.06,101.80,9.25," 106,405.08 ",52.17," 9,668.44 ",11.54,13.78
1976.07,104.20,9.35," 108,669.80 ",52.45," 9,751.08 ",11.76,14.03
1976.08,103.30,9.45," 107,498.40 ",52.74," 9,834.07 ",11.60,13.84
1976.09,105.50,9.55," 109,739.32 ",53.11," 9,933.75 ",11.81,14.09
1976.1,101.90,9.67," 105,783.21 ",53.50," 10,038.50 ",11.35,13.54
1976.11,101.20,9.79," 105,219.40 ",54.07," 10,178.83 ",11.25,13.43
1976.12,104.70,9.91," 108,834.03 ",54.55," 10,301.29 ",11.60,13.85
1977.01,103.80,9.97," 107,698.21 ",54.58," 10,340.97 ",11.44,13.66
1977.02,101.00,10.02," 104,083.78 ",54.33," 10,329.34 ",11.01,13.15
1977.03,100.60,10.08," 103,332.02 ",54.27," 10,353.75 ",10.90,13.02
1977.04,99.05,10.19," 101,252.56 ",54.42," 10,419.97 ",10.64,12.71
1977.05,98.76,10.31," 100,818.61 ",54.75," 10,521.54 ",10.55,12.61
1977.06,99.29,10.42," 101,060.18 ",54.99," 10,605.77 ",10.53,12.60
1977.07,100.20,10.52," 101,856.76 ",55.23," 10,690.59 ",10.57,12.65
1977.08,97.75,10.61," 99,417.54 ",55.55," 10,794.35 ",10.27,12.30
1977.09,96.23,10.71," 97,932.97 ",55.88," 10,899.53 ",10.07,12.07
1977.1,93.74,10.77," 95,474.35 ",56.01," 10,969.26 ",9.77,11.72
1977.11,94.28,10.83," 95,948.62 ",56.05," 11,021.68 ",9.77,11.72
1977.12,93.82,10.89," 95,567.75 ",56.17," 11,092.87 ",9.68,11.63
1978.01,90.25,10.90," 91,740.42 ",55.87," 11,080.01 ",9.24,11.12
1978.02,88.98,10.91," 90,274.62 ",55.56," 11,068.74 ",9.05,10.89
1978.03,88.82,10.92," 89,804.25 ",55.17," 11,041.01 ",8.95,10.79
1978.04,92.71,11.02," 93,408.22 ",55.26," 11,106.32 ",9.26,11.18
1978.05,97.41,11.13," 97,636.02 ",55.26," 11,152.52 ",9.63,11.64
1978.06,97.66,11.23," 97,241.38 ",55.17," 11,181.86 ",9.55,11.55
1978.07,97.19,11.34," 96,444.25 ",55.31," 11,256.26 ",9.43,11.41
1978.08,103.90,11.46," 103,044.33 ",55.61," 11,362.35 ",10.02,12.14
1978.09,103.90,11.57," 102,681.33 ",55.73," 11,434.29 ",9.94,12.05
1978.1,100.60,11.82," 98,942.12 ",56.44," 11,628.45 ",9.53,11.57
1978.11,94.71,12.08," 93,146.91 ",57.40," 11,877.39 ",8.93,10.84
1978.12,96.11,12.33," 94,518.62 ",58.34," 12,125.84 ",9.01,10.95
1979.01,99.71,12.65," 97,612.96 ",59.35," 12,387.18 ",9.26,11.26
1979.02,98.23,12.98," 95,466.57 ",60.16," 12,611.64 ",9.00,10.96
1979.03,100.10,13.30," 96,725.26 ",61.04," 12,851.61 ",9.07,11.05
1979.04,102.10,13.53," 97,957.59 ",61.38," 12,977.89 ",9.13,11.13
1979.05,99.73,13.75," 94,897.22 ",61.62," 13,086.83 ",8.79,10.73
1979.06,101.70,13.98," 96,119.73 ",61.94," 13,212.92 ",8.85,10.81
1979.07,102.70,14.20," 96,422.98 ",62.21," 13,329.00 ",8.83,10.78
1979.08,107.40,14.41," 100,301.90 ",62.56," 13,460.72 ",9.13,11.16
1979.09,108.60,14.63," 100,759.17 ",62.82," 13,573.73 ",9.11,11.14
1979.1,104.50,14.71," 96,607.81 ",62.65," 13,596.00 ",8.68,10.62
